en,vi,length,translate,bleu_score,meteor
The format was developed from an idea from the Swedish singer and choir leader Caroline af Ugglas and based upon the US format .,Định dạng được phát triển từ một ý tưởng từ ca sĩ người Thụy Điển và trưởng ban hợp xướng Caroline af Ugglas và dựa trên format của Hoa Kỳ.,24,Định dạng được phát triển từ một ý tưởng từ ca sĩ người Thụy Điển và nhà lãnh đạo một chiếc Mike Saint khởi nghiệp và dựa trên định dạng,0.5562871414913174,0.6275623268698061
It has been found that plant growth-promoting bacteria play a role in increasing the resistance of plants to stress conditions and these rhizobacterial suspensions could be inoculated into the soil in the vicinity of the plants.,Người ta phát hiện ra rằng vi khuẩn thúc đẩy tăng trưởng thực vật đóng một vai trò trong việc tăng sức đề kháng của cây đối với các điều kiện khó khăn và việc giữ các rhizobacteria có thể được cấy vào đất trong vùng lân cận của thực vật.,36,Nó đã được tìm thấy rằng vi khuẩn phát triển sự tăng trưởng dạng thú vị trong vai trò đóng góp trong việc tăng cường các chất chống nhiễm trùng và,1.8610206413221651e-78,0.2576530612244898
-I can't let you. It's too dangerous.,"-Tôi ko thể để cô, nó wá nguy hiểm,",7,- Tôi không thể để cậu lại được.,5.722633035689358e-155,0.21067415730337075
Lavrov considered the intelligentsia the only portion of society capable of preparing Russia for participation in a worldwide socialist revolution.,Lavrov coi giới trí thức là phần duy nhất của xã hội có khả năng chuẩn bị cho Nga tham gia một cuộc cách mạng xã hội chủ nghĩa trên toàn thế giới.,20,La Mã Thần thánh coi lại các vùng đồng tính của xã hội duy nhất có thể ước tính của Nga chuẩn bị tham gia vào một cuộc cách mạng xã,0.1881120477833353,0.46554561566376906
"Russia refused to recognize the republic's independence, but hesitated to use further force against the separatists.","Nga từ chối công nhận nền độc lập của nước cộng hòa, nhưng do dự tiếp tục sử dụng vũ lực chống lại nhà nước ly khai này.",16,"Từ chối nhận ra độc lập của cộng hòa, nhưng nổi dậy vẫn thường xuyên sử dụng lực lượng chống lại những người vô thần dân.",3.576257981008965e-78,0.47212230215827333
"It's a little weird, don't you think?",Em không nghĩ có một chút kỳ lạ sao?,7,"Đó là một chút thú vị, phải không?",5.722633035689358e-155,0.21067415730337075
"I will turn these people against you, in spite of Limbani, I curse you from every hill","Tôi sẽ kêu những người này chống lại anh, mặc kệ Limbani, tôi nguyền rủa anh từ mọi ngọn đồi.",17,"Tôi sẽ xoay chuyển những người này lại chống lại anh, dù tôi lỗi vì đã từ các anh xuống khỏi những ngọn đồi",3.8507114801152496e-78,0.5010893246187365
She doesn't mean a thing to me.,Cổ không có ý nghĩa gì đối với tôi hết.,7,Cô ấy không có ý định làm tôi.,3.477086386303713e-78,0.300453514739229
"After the initial 60 examples by Kawanishi, production was continued by Watanabe (556 aircraft built), Mitsubishi (60), Hitachi (1,393), First Naval Air Technical Arsenal (75), Nakajima (24), Nippon (2,733), and Fuji (896), for a total of 5,770.","Sau khi 60 chiếc đầu tiên được chế tạo bởi Kawanishi, việc chế tạo được tiếp tục bởi Watanabe (556 chiếc), Mitsubishi (60 chiếc), Hitachi (1.393 chiếc), Xưởng Kỹ thuật Không lực Hải quân thứ nhất (75 chiếc), Nakajima (24 chiếc), Nippon (2.733 chiếc), và Fuji (896 chiếc), nâng tổng số máy bay là 5.770 chiếc.",37,"Sau khi sản xuất ví dụ đầu tiên với 60 tấn công, được sản xuất bởi máy bay BMS Pubei (AM6, Yō",1.5637606545251955e-155,0.14575411913814956
"The southern end of the park contains a larger lake called Laguna Blanca, which is a habitat for many waterfowl species and a resting point for migratory bird species coming from the Northern Hemisphere.","Cuối phía nam của vườn quốc gia có một hồ chứa nước lớn là Laguna Blanca, là môi trường sống cho nhiều loài chim di trú từ Bắc bán cầu.",34,"Khu vực phía nam của vườn quốc gia bao gồm hồ sơ lớn hơn La Mã, một môi trường sống của nhiều loài động vật thủy sinh thủy sinh sống",0.22481074167380632,0.40467687074829933
Mactan-Cebu International Airport became the diversion airport for the Iloilo-Hong Kong-Iloilo flights.,Sân bay quốc tế Mactan-Cebu trở thành sân bay chuyển tiếp cho các chuyến bay Iloilo-Hong Kong-Iloilo.,12,Sân bay quốc tếM-Cuchi đã trở thành sân bay nội địa cho I-l-Ilola-Ien-IPF,0.21258710573693182,0.38027108433734946
"That I'll take you out to the bomb,","Là chỉ cần tôi đưa anh đến chỗ đặt bom,",8,"Tôi sẽ đưa anh ra lệnh,",3.891524296988902e-155,0.2662037037037037
I'll miss this place.,Tớ sẽ nhớ nơi này lắm.,4,Tôi sẽ nhớ chỗ này.,6.867731683891005e-155,0.3177966101694915
Her organisation has also helped rehabilitate displaced families.,Tổ chức của bà cũng đã giúp cải tạo các gia đình di dời .,8,Tổ chức của bà cũng giúp tăng cường các gia đình vận động.,0.34152860179730143,0.5968468468468469
"The club, now being led by a young and unknown Just Fontaine, faced southern rivals Marseille and earned a 2–1 victory with Victor Nuremberg and Carniglia scoring the goals.","Câu lạc bộ, đang được dẫn dắt bởi Just Fontaine trẻ tuổi và vô danh, đã đối mặt với các đối thủ phía nam Marseille và giành chiến thắng 2-1 với Victor Nuremberg và Carniglia ghi bàn.",29,"Câu lạc bộ bây giờ đang được dẫn đầu bởi một người trẻ sơ sinh và chưa được biết đến, họ không được đối diện với cầu thủ, và",1.825699388740803e-78,0.18971736450390395
"Commercially, many brands are available; most of them have each individual candy wrapped in white-and-yellow paper with a picture of a Holstein cow.","Một cách thương mại, nhiều thương hiệu của nó được bày bán; hầu hết chúng có hình dạng là một viên kẹo được bọc trong giấy trắng và vàng với hình ảnh con bò Holstein.",23,"Về mặt thương mại, nhiều thương hiệu có sẵn, hầu hết đều có mỗi người trong mỗi cá nhân trắng trắng trong giấy trắng-và với hình ảnh",0.15968902354116216,0.39324501730516764
And yet you love her so much?,Vậy mà anh vẫn yêu cô ấy thật nhiều? - Vâng.,7,Và anh vẫn yêu cô ấy nhiều như vậy sao?,0.355433394487517,0.5402650356778795
I created this for children...,Tôi làm ra cái này cho trẻ em.,5,Tôi tạo ra đứa con này cho...,1.2778269941762074e-231,0.189873417721519
"In 1891 Edward was embroiled in the royal baccarat scandal, when it was revealed he had played an illegal card game for money the previous year.","Tập tin:Royal family group 1896.jpg Năm 1891 Edward bị lôi kéo vào vụ scandal baccarat hoàng gia, khi có thông tin rò rỉ ra là ông đã chơi trò chơi thẻ một cách bất hợp pháp để kiếm tiền những năm trước.",26,"Năm 1878, Edward bị tước trong vụ nổ súng trường hoàng gia, khi người ta nhận được tin rằng anh có một thẻ bất hợp pháp cho tiền",2.189464438832759e-78,0.3147235905856595
His paintings have been exhibited in various national and international exhibitions. His art works were acquired by museums and personal collectors.,"Các tác phẩm của ông được trưng bày tại nhiều triển lãm trong nước và quốc tế, đồng thời cũng được lưu giữ tại các bảo tàng và bộ sưu tập cá nhân.",21,Các tác phẩm của ông được trưng bày trong nhiều viện và triển lãm quốc tế. Các tác phẩm nghệ thuật của ông đã được thu thập bởi các bảo,0.2615251507846149,0.46696930256182334
"Unlike you, who runs away... anytime anything in your life gets tough!","Không như cậu, kẻ luôn trốn chạy bất cứ khi nào khi mọi việc trong đời cậu trở nên khó khăn!",12,Không giống như anh chạy trốn... bất cứ ai có thể sống trong cuộc sống của anh bị thương nặng!,5.029784810943559e-155,0.20401382243487504
I put my software and IBM together;,Tôi kết hợp những phần mềm của mình và IBM lại với nhau;,7,Tôi đặt phần mềm của tôi và tôi cùng nhau cùng nhau;,3.4697383778638943e-78,0.3962101636520241
How about the sound recorder?,Thế còn cái máy thu âm thì sao?,5,Còn người phụ nữ da đỏ thì sao?,1.0832677820940877e-231,0.0625
Bayram was re-elected in the 2011 and 2016 Berlin elections in the district of Friedrichshain-Kreuzberg 5.,Bayram được tái đắc cử trong các cuộc bầu cử Berlin năm 2011 và 2016 tại quận Friedrichshain-Kreuzberg 5.,16,Vịnh được bầu lại vào năm 2011 và 2016 được tổ chức tại Thượng viện năm 2011 tại quận Baro-Kam mẫu quốc-Are 5 5,0.12586347848916266,0.3601762820512821
"If you, uh, want to get your squad together, captain, we could start giving the profile.","Nếu anh, uh, tập hợp đội của anh, đại úy, chúng tôi có thể bắt đầu báo cáo.",16,"Nếu, anh muốn đội trưởng cùng với thuyền trưởng, chúng tôi bắt đầu có thể đưa chìa khóa.",7.634782735554776e-155,0.3526077097505669
"Only the central armoured hull section of the first ship, Stalingrad, was launched in 1954 and then used as a target.",Chỉ một phần lườn trung tâm của chiếc tàu tuần dương thứ nhất Stalingrad được hạ thủy vào năm 1954 và được sử dụng như mục tiêu phóng rocket.,21,"Chỉ có phần trung tâm của con tàu đầu tiên, phút được phóng lên vào năm 1954 và sau đó được sử dụng làm mục tiêu.",0.16749254945490402,0.5078805531358885
"The Boer Republics successfully resisted British encroachments during the First Boer War (1880–1881) using guerrilla warfare tactics, which were well suited to local conditions.","Người Boers đã thành công trong việc ngăn chặn sự xâm lân của người Anh trong cuộc Chiến tranh Boer lần thứ Nhất (1880–1881) với các chiến thuật chiến tranh du kích, rất thích hợp với những điều kiện địa phương.",24,Quân sự Boic đã thực hiện các cuộc đảo chính vũ trang của Anh trong Chiến tranh Boer thứ nhất (1839-1918) sử dụng chiến,1.403447061008717e-78,0.23058855413523643
"The lower prong of this fork may be either simple, or divided into two or three tines, with some flattening.","Cánh mặt dưới của ngã ba này có thể là đơn giản, hoặc chia thành hai hoặc ba nhánh, với một số nhánh phẳng.",20,"Sự hạ tầng thấp của con chuột này có thể đơn giản hóa, hoặc chia thành hai hoặc ba base, với một số thiết bị.",0.2939918700508725,0.5676814294182403
"So Scenario A, price is $2 60,000 units are demanded.","Vậy trường hợp A, giá là $2 và lượng cầu là 60,000.",10,"Vì vậy, giá là giá của đô la là cần thiết.",5.535069030704902e-155,0.12605042016806722
"In 1984, she moved to Rome, Italy and studied with her husband Agamemnon Pantel at the International Centre for the Study of the Preservation and Restoration of Cultural Property (ICCROM).","Năm 1984, bà chuyển đến Rome, Ý và học cùng chồng Agamemnon Pantel tại Trung tâm quốc tế về nghiên cứu bảo tồn và phục hồi tài sản văn hóa (ICCROM).",30,"Năm 1984, cô chuyển đến Rome, Ý và nghiên cứu cùng với chồng của cô là Ama Ama Panm tại Trung tâm Quốc tế thuật điện ảnh",0.1884108003389414,0.5009829452614378
You don't trust the loyalty of the men following you into battle?,Ngươi không tin lòng trung thành của những người theo ngươi vào sinh ra tử à?,12,Ngươi không tin sự trung thành của người sau chiến đấu?,3.780660965055072e-78,0.4094799210006583
Carlos has sold the farm.,Carlos bán nông trại rồi.,5,Carlos đã bán được khu vườn.,1.384292958842266e-231,0.19607843137254904
"Actually, I think that's water, eroding the earth.","Thật sự mà nói, tôi nghĩ nước mới làm xói mòn đất.",8,"Thật ra, tôi nghĩ rằng nước, đóng băng.",4.352695452391273e-155,0.22030651340996166
They're longer so they allow me to better reach the upper hairs.,vì thế tôi có thể với tới mấy cái lông bên trong.,12,Họ lâu hơn là họ cho tôi để đạt được sự tiếp cận cao hơn.,9.257324954728539e-232,0.04065040650406504
"A flower marked the spot of where he died, and we call that flower the Narcissus.","Một đóa hoa mọc lên nơi anh ta chết, được gọi là hoa Narcissus - hoa thủy tiên.",16,"Một vị trí hoa hồng của ông đã chết, và chúng tôi gọi cho giống chó hoa là những người Naci.",1.331960397810445e-231,0.1639344262295082
And even that small spark it starts just with a small little fire in the twigs or in the leaves.,Và thậm chí là rằng tia lửa nhỏ nó bắt đầu chỉ với một nhỏ nhỏ lửa trong các cành hoặc trong các lá.,20,"Và ngay cả những cơn đau nhỏ đó chỉ bắt đầu với một quả bom nhỏ nhỏ bé trong ô-s thôi, hoặc ở bên trái.",7.22375300405309e-155,0.3686430506498405
Somebody the other day said I was the second largest natural gas producer in the United States.,Một vài người nói rằng Tôi là nhà sản xuất khí tự nhiên lớn thứ hai tại Mỹ.,17,Một người khác nói là nhà sản xuất khí kim tự nhiên thứ hai tại Hoa Kỳ.,0.3168028361412223,0.6905556841096161
"There's nothing to be gained by just looking pretty, like Isabella.","Sẽ không có được gì nếu chỉ trông đẹp thôi, như Isabella.",11,"Không có gì để được trông giống nhau, như Phoebe.",1.2542725803459687e-231,0.36134651600753287
"In December 2012, deliveries of the first Surion model formally commenced.","Tháng 12 năm 2012, việc bàn giao chiếc Surion đầu tiên chính thức bắt đầu.",11,"Vào tháng 12 năm 2012, các giao dịch của mô hình người Thụy Sĩ đầu tiên bắt đầu.",3.472667880247652e-78,0.5624142661179699
"And then you might revisit those moments later, and add context to them online.","Và sau đó bạn có thể thăm lại những thời điểm đó sau này, và thêm thông tin để chúng được online.",14,"Và sau đó bạn có thể tái sinh những thời gian đó, và thêm vào đó để thêm vào chúng.",0.2760955640848288,0.46890927624872564
So clever and forward-thinking.,Rất thông minh và tiên phong.,4,Hãy động cơ và tín hiệu tiến hành.,1.0832677820940877e-231,0.08064516129032259
The airport is managed by the Mactan–Cebu International Airport Authority.,Sân bay này thuộc quản lý của Cục sân bay quốc tế Mactan-Cebu.,10,Sân bay này được quản lý bởi hãng Macca-Cuco International.,3.437458422829205e-78,0.35118110236220473
Maybe you won something.,Chắc là anh đã trúng thưởng gì đó.,4,Có lẽ cậu đã thắng.,6.686350417856737e-232,0.06493506493506494
"I'd like to start by asking you all to go to your happy place, please.",Tôi muốn bắt đầu bằng việc mời tất cả các bạn đi đến nơi hạnh phúc của mình.,15,"Tôi muốn bắt đầu bằng cách bạn hỏi mọi người đi đến nơi vui vẻ của anh, làm ơn.",0.2680165156355778,0.5348066298342542
"Here one measures two different spectral lines, one sensitive to temperature and one which is not.","Ở đây người ta đo hai vạch quang phổ khác nhau, một vạch nhạy với nhiệt độ và một vạch không.",16,"Đây là một cơ chế hai đường khác nhau, một cảm giác nhạy cảm với nhiệt độ và một phần không.",0.24622924391353238,0.5357142857142857
"The win also took Chelsea's league goal tally for the season to 103, the highest since Tottenham Hotspur scored 111 in the 1962–63 season, and the first time in Premier League history that a club had scored 100 or more goals in a season.","Chiến thắng nhờ Chelsea ghi được 103 bàn thắng tại giải quốc gia, cao nhất kể từ Tottenham Hotspur ghi được 111 bàn trong mùa giải 1962–63, và lần đầu tiên trong lịch sử Premier League có một câu lạc bộ ghi hơn 100 bàn một mùa.",44,"Trận đấu giành chiến thắng bạc cao nhất của câu lạc bộ tại Madrid cho mùa giải cao nhất, kể từ khi bàn thắng cao nhất cho mượn cho trận",1.6485048572953524e-78,0.2802180474838942
He also notes that Walo–Kumbe is lexically similar to Naŋa; Hochstetler suspects it may be Naŋa.,Ông cũng cho rằng nhóm ngôn ngữ Wal-Kumbe tương tự về mặt từ vựng với tiếng Naŋa; Hochstetler nghi ngờ chúng thuộc nhóm ngôn ngữ Naŋa.,16,"Ông cũng ghi chép rằng Heo-Kbeyube là tương tự như Nai<unk>, Hochnepsut có thể nó là",3.607325685093686e-155,0.1784
Right: The 3D visualization shows the vertical extent of the rot.,Phải: Hình ảnh 3D cho thấy phạm vi dọc của các điểm mục nát.,11,Các đầu mối: Các dấu hiệu 3D xuất hiện trên phạm vi của kính hiển thị.,5.359624986283916e-155,0.26197183098591553
The load could have come from this pile of stones.,"Tải trọng có thể là của đống đá này, sếp.",10,Máy bay có thể đến từ chiếc cầu thang máy.,5.7592918561109494e-155,0.18750000000000003
"First time I saw this, I thought it was kind of funny.",Lần đầu em thấy thứ này... em đã nghĩ nói hơi hài hước.,12,"Lần trước tôi thấy điều này, tôi tưởng đó là một loại người vui.",1.1200407237786664e-231,0.07633587786259544
"Baby, why you always got to make jokes at my expense?",Sao em lúc nào cũng đá đểu anh nhỉ?,11,"Con yêu, sao con luôn phải làm cho sở thích của mình lúc sinh ra nhỉ?",1.0832677820940877e-231,0.15463917525773196
"Instead of triggering cell growth in response to particular signals from outside the cell, the overactive protein directs cells to grow and divide constantly.","Thay vì hoạt hóa sự phát triển tế bào trong phản ứng truyền tín hiệu từ bên ngoài tế bào, các protein hoạt động quá mức khiến các tế bào phát triển và phân chia liên tục.",24,"Thay vào đó sự tăng trưởng tế bào để phản ứng hóa tín hiệu đặc biệt với tế bào ngoài tế bào, hơn các tế bào tương đương với tế",2.9470413632154544e-78,0.27872666054484235
What else do you know?,- Cô còn biết gì nữa?,5,Anh biết mình làm gì không?,1.384292958842266e-231,0.16666666666666666
The gift your father gave you.,Món quà cha của bạn cho bạn.,6,Cái quà của bố cậu tặng cho cậu.,1.4256605770826504e-231,0.2112676056338028
You go elsewhere ask.,Bạn đi nơi khác yêu cầu.,4,Anh đi tìm một cách khác.,1.1640469867513693e-231,0.08333333333333333
"The Western Desert Campaign (Desert War), took place in the deserts of Egypt and Libya and was the main theatre in the North African Campaign during the Second World War.",Chiến dịch Sa mạc Tây hay Chiến tranh Sa mạc diễn ra tại Sa mạc Tây thuộc Ai Cập và Libya là giai đoạn đầu của Mặt trận Bắc Phi thuộc Chiến tranh thế giới thứ hai.,30,"Cuộc chiến tranh Tây Dương (được trao đổi hướng Tây Ban Nha), diễn ra tại sa mạc Liban và là nhà hát chính trong Chiến tranh Nam Phi",1.8320751847211055e-78,0.35163095709197806
- I never heard of it.,Chưa từng nghe nói tới.,6,- Tôi chưa bao giờ nghe tin đó.,1.0832677820940877e-231,0.18867924528301888
It takes four months before you're cured.,Cần bốn tháng để điều trị.,7,Có 4 tháng trước khi anh đang chuẩn bị.,1.0518351895246305e-231,0.07936507936507937
"As an altar boy, I breathed in a lot of incense, and I learned to say phrases in Latin, but I also had time to think about whether my mother's top-down morality applied to everybody.","Khi còn là một tiểu đồng trong các buổi lễ ban thánh thể, tôi đã hít vào rất nhiều hương khói, và tôi đã học được vài cụm từ tiếng Latin, nhưng tôi cũng có thời gian để suy nghĩ liệu đạo đức cao vời của mẹ tôi có phù hợp với tất cả mọi người hay không.",35,"Như một chàng trai, tôi đã thú nhận rất nhiều tiếng cười, và tôi học hỏi từ, và tôi đã nói ở Na Uy, nhưng cũng có",9.736591118924069e-79,0.15292182446749186
Permanent European settlers arrived at Sydney in 1788 and came to control most of the continent by end of the 19th century.,Những người châu Âu định cư vĩnh cửu đến Sydney vào năm 1788 và nắm quyền kiểm soát hầu hết lục địa vào cuối thế kỷ XIX.,22,"Những người định cư dân châu Âu tại Boston vào năm 1788 và đã đến khu vực châu Âu vào cuối thế kỷ 19, do sự chiếm đóng của sự",0.20130088157694537,0.5318681318681319
"He explained, ""It was the first time I'd ever done that.","Anh giải thích, ""Đây là lần đầu tiên tôi làm dự án như thế này.",11,"Anh ấy giải thích, ""Tôi lần đầu tiên tôi làm được.",0.2900322213694999,0.5334974315068493
"An officer from the Ministry of Justice who was invited to comment has stated that the action by Shibuya is legal because the certificate issued is not a marriage certificate and the current Japanese legal code does not prohibit the ""partnership"" of same-sex couples.","Một viên chức của Bộ Tư pháp được mời bình luận đã tuyên bố rằng hành động của Shibuya là hợp pháp vì giấy chứng nhận được cấp không phải là giấy chứng nhận kết hôn và luật pháp hiện tại của Nhật Bản không cấm ""quan hệ đối tác"" của các cặp đồng giới.",44,Một sĩ quan từ Bộ Tư pháp Quốc tế đã được mời mời thông báo rằng hành động của bà đã bị hành vi bởi những tội phạm bị chỉ định,0.05867168583354732,0.130565942871508
I appreciate that... but I don't think you understand exactly how dangerous this is going to be.,Anh rất cảm kích... nhưng anh không nghĩ em biết chính xác việc này nguy hiểm thế nào.,17,Tôi cảm kích điều đó là... nhưng tôi không nghĩ là anh hiểu làm thế nào là sẽ không còn nguy hiểm nữa.,6.2902018522998635e-155,0.2875844594594594
It forced me to grow up.,Nó bắt tôi phải trưởng thành.,6,Nó làm tôi sợ hãi,1.1862177682648818e-231,0.1694915254237288
"Traditional recipes mix scrambled egg, fried onion and sliced beef.","Công thức truyền thống trộn trứng chưng, hành tây rán và thịt bò thái.",10,"Các kỹ thuật chăm sóc trứng trứng, trứng trên trứng và trứng.",9.853445011990208e-232,0.07246376811594203
"The Bamars are the most dominant group, but other groups including the Chin people also have distinct cuisines.","Người Miến là nhóm người chủ yếu, nhưng các nhóm khác bao gồm người Chin cũng có ẩm thực riêng biệt.",18,"Các nhóm này là nhóm dân tộc chủ yếu nhất, nhưng trong đó có các nhóm khác có các loài thực vật có mặt khác nhau.",2.491127174727796e-78,0.271604938271605
"According to Gore Vidal and film historian Gary Giddins, however, Wyler tried to get Fry an unshared credit for the screenplay.","Tuy nhiên theo Gore Vidal và nhà viết sử điện ảnh Gary Giddins, thì Wyler đã tìm cách chỉ ghi tên Fry là nhà viết kịch bản.",21,"Theo phim truyền hình và nhà sử học người đóng góp phần mềm của ông là Alange, tuy nhiên, W&Bel đã cố gắng để có",4.160383311640108e-155,0.13059701492537312
Such landings resulted in only minor damage to the nose of the aircraft which could be repaired in less than an hour.,Hạ cánh như thế chỉ gây những hư hại nhỏ cho mũi máy bay có thể sửa chữa trong vòng 1 giờ.,22,Những quả bom này khiến cho đến những tổn hại nhỏ hơn chỉ làm các máy bay của máy bay mà máy bay có thể được sửa chữa ít hơn một,0.10985970458010323,0.4413728391497348
It also includes genera previously placed in tribe Scapteromyini.,Nó cũng bao gồm các chi trước đây được đặt trong tông chuột Scapteromyini.,9,Nó cũng bao gồm các chi khác trong các chi Sgraclag.,0.3653314643045625,0.49083867123491726
Get ready to intervene.,CHuẩn bị để can thiệp đi.,4,Sẽ sẵn sàng để bảo vệ.,1.1640469867513693e-231,0.08333333333333333
"Until new research was published in 2008, few details about the life of Santiago de Murcia were known.","Cho đến khi nghiên cứu mới được công bố vào năm 2008, vài chi tiết về cuộc đời của Santiago de Murcia đã được biết đến.",18,"Cho đến khi nghiên cứu mới được xuất bản vào năm 2008, một số chi tiết về cuộc sống của Valla de las de Valla.",0.374926332551997,0.6014720077220077
"The Cup was won by Celtic who defeated Hamilton Academical 2–0 in the replayed final, after drawing 0–0.","Chức vô địch thuộc về Celtic khi đánh bại Hamilton Academical 2–0 trong trận đá lại Chung kết, sau khi hòa 0–0.",18,"Giải vô địch bóng đá đã đánh bạihỉnh thoảng 2–0 trong trận chung kết, sau khi chụp ảnh 0–0.",3.868055611427869e-78,0.5184331797235022
This is building number 31.,Đây là tòa nhà số 31.,5,Đây là công trình của xây dựng số tiền đó.,6.373704167435469e-155,0.3993055555555556
Dubai Creek Extension is a part of the Business Bay development.,Việc mở rộng nhánh sông Dubai là một phần của sự phát triển Vịnh Business.,11,Dubai hạn chế là một phần của sự phát triển kinh tế.,0.4152312948102932,0.5399659863945577
"It had a hide so tough, no weapon could penetrate it.","Nó có lớp da cứng rắn, không vũ khí gì xuyên thủng được.",11,"Nó có một trái đất thật khó khăn, không có loại vũ khí khó khăn nào có thể làm nổ.",6.00795009506529e-155,0.27153284671532846
I'm the guy from Phoenix you were looking for.,Tao là thằng ở Phoenix mà mày đang tìm đây.,9,Tôi là người ở trên bờ của anh đang tìm kiếm.,6.513869329968086e-155,0.31250000000000006
We're moving to New York.,Bọn cháu sắp chuyển tới New York rồi.,5,Chúng tôi sẽ chuyển đến New York.,1.154647032204335e-231,0.12658227848101264
"♪ Ooh, I wanna Give in to temptation","♪ Ôi, em muốn Chào thua sự cám dỗ",8,♪ Tôi muốn anh làm việc.,8.396161215621529e-232,0.1149425287356322
While executing programs that run sub-programs both the main program and the sub program will be displayed in a split-screen box,Trong khi thực hiện chương trình chạy sub-programs cả hai chương trình chính và các chương trình phụ sẽ được hiển thị trong một màn hình chia nhỏ hộp,21,Trong khi các chương trình phản ứng các chương trình chạy cả chương trình chính thức và chương trình đơn đặt hàng sẽ được giới thiệu trong một hộp phát hiện,4.535709302987295e-78,0.5875517018935225
We are the first society to be living in a world where we don't worship anything other than ourselves.,Chúng ta là xã hội đầu tiên sống trên thế giới này nới chúng ta không tôn thờ gì hơn ngoài bản thân mình.,19,Chúng ta là một xã hội đầu tiên sống trong một nơi mà chúng ta không học đại học gì khác.,0.2478602539373429,0.49695264885138296
And there is only one of me.,Và chỉ có một mình ta.,7,Và chỉ có một người của tôi.,0.41113361690051975,0.6506147540983607
These designs are often inspired by natural cellular materials such as plant and bone tissue which have superior mechanical efficiency due to their low weight to stiffness ratios.,Những thiết kế này thường được lấy cảm hứng từ các vật liệu tế bào tự nhiên như mô thực vật và xương có hiệu suất cơ học cao hơn do tỷ lệ trọng lượng trên độ cứng thấp.,28,Những thiết bị này thường được truyền động bởi các vật liệu tự nhiên như bán tự nhiên và virus đã có hiệu quả hiệu quả ảnh hưởng đến mật độ,3.207122148805846e-78,0.31524141942990114
Merchant error – A merchant may improperly debit a customer's account due to human error.,Lỗi người bán - Một người bán có thể ghi nợ không đúng cách tài khoản của khách hàng do lỗi của con người.,15,Thiết bị – Một số lượng lớn có thể kích thích cho mục tiêu của khách hàng bởi các con người để trả lời.,2.5751259695884524e-78,0.2630208333333333
She has contributed to interpreting events from the Egyptian context.,Cô đã góp phần diễn giải các sự kiện trong bối cảnh Ai Cập.,10,Bà đã đóng góp cho các sự kiện từ ngôn ngữ Ai Cập.,3.7614417684707043e-78,0.45661430039641754
We gots to talk about some things first.,Trước tiên chúng ta sẽ nói vài chuyện,8,Chúng ta phải nói về một vài chuyện trước.,7.241926111174567e-155,0.5506172839506173
There are multiple generations per year in the tropics.,Mỗi năm loài này có nhiều thế hệ in the tropics.,9,Có nhiều cuộc đua mỗi năm tại khu vực Đông.,1.1023928157275093e-231,0.34403669724770647
"Swordfish are ectothermic animals; however, along with some species of sharks, they have special organs next to their eyes to heat their eyes and brains.",Trong khi cá kiếm là động vật máu lạnh thì chúng lại có các cơ quan đặc biệt bên cạnh mắt của chúng để làm ấm mắt và não.,25,"Các loài động vật nuôi sống là động vật nuôi trồng; tuy nhiên, cùng với một số loài động vật có các loài động vật, chúng có cơ",2.1306230861154433e-78,0.12110726643598617
Unless that Bosnian family has moved in again.,Trừ khi là gia đình Bosnian đã quay trở lại,8,Trừ khi gia đình này chuyển sang.,6.419573613943772e-155,0.38659793814432986
Manager: Ante Milicic Jordan named their squad on 4 October 2018.,Huấn luyện viên trưởng: Ante Milicic Jordan đã đặt tên cho đội hình của họ vào ngày 4 tháng 10 năm 2018.,11,Huấn luyện viên: Accibéal đã đặt tên đội hình 4 tháng 10 năm 2018.,0.23878701128246282,0.5555555555555556
In the years 1994 to 1998 extensive building renovation measures were carried out.,Giữa năm 1994 và năm 2001 nhiều biện pháp hiện đại hóa đập được thực hiện.,13,"Trong những năm 1994 đến năm 1998, các biện pháp hoàn chỉnh tái cấu hình đã được thực hiện.",3.326632649127365e-78,0.4601226993865031
"I mean, they seem a little young to be spies, you know.","Tôi nghĩ là, họ có vẻ trẻ một chút để làm điệp viên được.",12,Ý tớ là chúng có vẻ một đứa trẻ để được an toàn hơn.,6.072910347203158e-155,0.26571428571428574
"The white-minority National Party government were initially supportive, seeing SASO's creation as a victory for apartheid's ethos of racial separatism.","Chính phủ của Đảng Dân tộc thiểu số da trắng ban đầu rất ủng hộ, coi sáng tạo của SASO là một chiến thắng cho chủ nghĩa phân biệt chủng tộc của apartheid.",20,Đảng Quốc gia trắng của Đảng Ulithi ban đầu được điều hành như một chiến dịch tranh chấp nhận của Sci tổ chức vì sự cạnh tranh,5.136069161408715e-155,0.19483024691358022
Climate change and distribution shifts in marine fishes.,Biến đổi khí hậu đang làm thay đổi sự phân bố cá và năng suất của các loài cá biển cá nước ngọt.,8,Sự thay đổi và phân phối thay thế trong biển Đại Dương.,2.6312854176309787e-155,0.136986301369863
"However, her story entered the Thai national mythology.","Tuy nhiên, câu chuyện của cô bước vào thần thoại quốc gia Thái.",8,"Nhưng, câu chuyện của cô ấy tham quan quốc gia nước Thái Lan.",0.22997519112894443,0.45299145299145305
Why show me a picture of the doctor?,Cho mình xem mặt mũi bác sỹ làm gì?,8,Tại sao tôi lại cho tôi một bức hình của bác sĩ?,9.788429383461836e-232,0.10752688172043011
