en,vi,length,translate,bleu_score,meteor
"Trenton became New Jersey's capital as of November 25, 1790, and the City of Trenton was formed within Trenton Township on November 13, 1792.","Trenton đã trở thành thủ phủ bang New Jersey vào ngày 25 tháng 11 năm 1790, và thành phố Trenton được thành lập từ bên tron Trenton Towship vào ngày 13 tháng 11 năm 1792.",24,Trenton trở thành thủ đô New Jersey vào ngày 25 tháng 11 năm 179,0.14053027538385562,0.31070584262073625
"Might fail, kid. Don't make a lot of money at that, kid.",Sẽ thất bại con à. Không kiếm được nhiều tiền từ đó đâu.,12,"Có thể thất bại, con trai.",4.310732902257592e-232,0.08130081300813008
"A Railway Usage Agreement was signed between Eurotunnel, British Rail and SNCF guaranteeing future revenue in exchange for the railways obtaining half of the tunnel's capacity.","Một Thoả thuận Sử dụng Đường sắt được ký kết giữa Eurotunnel, British Rail và Société Nationale des Chemins de fer Français đảm bảo những khoản thu tương lai để đổi lấy việc những tuyến đường sắt chiếm một nửa công suất của đường hầm.",26,"Một Hợp đồng Sử dụng Đường bộ đã được ký giữa Eurotunnel, British Rail và",0.050115289209334446,0.24960645415190869
"His father was delighted with him; in May 1538, Henry was observed ""dallying with him in his arms ... and so holding him in a window to the sight and great comfort of the people"".","Cha cậu rất thỏa lòng vì cậu; tháng 5, 1538, người ta thấy Henry ""đùa giỡn với đứa bé trên tay…rồi ẵm cậu đến cửa sổ cho dân chúng trông thấy"".",35,"Cha ông rất vui mừng khi thấy ông; vào tháng 5 năm 1538, Henry",4.376798390522223e-232,0.10238907849829351
"A couple of months ago, There was this older kid.","2 tháng trước, có đứa lớn tuổi hơn.",10,"Một vài tháng trước, có một đứa trẻ lớn hơn.",4.38832006142665e-78,0.6233062330623306
Don't tell anyone about this.,Đừng nói với ai về chuyện này.,5,Đừng nói với ai về chuyện này.,1.0,0.9985422740524781
"And another way of thinking about this is the fact that, remember, you don't have to convince a robot that they're gonna receive 72 virgins after they die to convince them to blow themselves up.","Và một cách nghĩ khác về vấn đề này đó là, hãy nhớ, bạn không cần phải thuyết phục 1 con robot rằng nó sẽ có 72 trinh nữ sau khi chết để thuyết phục nó đánh bom tự sát",35,Và một cách khác để suy nghĩ về điều này là bạn không cần phải thuyết phục một con,0.1194432732779556,0.3177367340955731
Are you thinking about The Old Place?,"Ông đang nghĩ về ""chỗ cũ""?",7,Anh đang nghĩ về Old Place?,5.775353993361614e-78,0.49074074074074076
"I come home, and guysou're dating are just going to be sitting on the couch,naked.","Anh về nhà, và cái gã em đang hẹn hò chỉ sẽ phải ngồi trên ghế, và trần truồng.",15,"Tôi về nhà, và những người bạn đang hẹn hò chỉ đang ngồi trên ghế sofa,n",0.20458692784189123,0.44002112629563606
"Well, this is where I left my car and it isn't here.",Đây là nơi cháu đỗ xe mà nhưng nó không có ở đây.,12,Đây là nơi tôi để xe và nó không ở đây.,4.3176970877109157e-78,0.5859375000000001
Let's prove that not-really-FBI-Agent Ben Shafer was working for Reiden.,Chúng ta sẽ chứng minh Ben Shafer không phải đặc vụ FBI đang làm việc cho Reiden.,10,Hãy chứng minh rằng không-thực-là-FBI-Agent Ben Shafer,2.3616291536565718e-155,0.234375
"On April 6, 2015, the PSE Composite the 8,000 mark and closes on another record by ending the trading day at 8,053.74.","Vào ngày 6 tháng 4 năm 2015, PSE Composite đánh dấu 8.000 và đóng cửa trên một kỷ lục khác bằng cách kết thúc ngày giao dịch tại 8.053,74.",22,"Vào ngày 6 tháng 4 năm 2015, PSE Composite đạt mốc 8.",0.1722625296653112,0.32356532356532364
"The first Tu-134A, converted from a production Tu-134, flew on 22 April 1969.","Chiếc Tu-134A đầu tiên, được biến đổi từ một chiếc Tu-134 đang sản xuất, cất cánh ngày 22 tháng 4 năm 1969.",13,"Tu-134A đầu tiên, được chuyển đổi từ Tu-134 sản",0.089967425961269,0.36231884057971014
Do you know what desire is?,Anh có biết em mong muốn là,6,Anh có biết ham muốn là gì không?,5.614021910443866e-78,0.6816901408450705
"And in fact, this is one million plastic cups, which is the number of plastic cups that are used on airline flights in the United States every six hours.","Trong thực tế, một triệu chiếc cốc, là số cốc nhựa được dùng trên các chuyến bay ở Mỹ mỗi 6 giờ đồng hồ.",29,"Và thực tế, đây là một triệu cốc nhựa, là số lượng cốc nhựa được sử dụng",2.622086749882136e-78,0.36931065543368835
"When there are two or more voices singing different notes, this is called ""part singing"".","Khi từ hai ca sĩ trở lên hát các nốt nhạc khác nhau, hành động này được gọi là ""hát bè"".",15,"Khi có hai hoặc nhiều giọng hát hát cùng một giai điệu, điều này được gọi là """,0.13090213861544459,0.3066153997831016
He's a stone-cold killer.,Hắn là một sát thủ máu lạnh.,4,Hắn là một tên sát nhân bằng đá.,4.797597231912944e-78,0.5281690140845071
Shouldn't have left them alone!,Đáng lẽ không nên để họ một mình!,5,Không nên để chúng ở một mình!,8.542604910486144e-155,0.6126582278481013
"The outer, most lateral line, defining the ""abs"" is the linea semilunaris.","Đường bên ngoài, hầu hết bên, xác định ""abs"" trong tiếng Anh là semilunaris linea.",12,"Đường bên, cuối cùng, định nghĩa ""abs"" là đường semilunaris.",9.291879812217675e-232,0.17241379310344826
"Nothing can touch the surface, other than where I step.","Không gì có thể chạm lên bề mặt, ngoài những chỗ em bước.",10,"Không gì có thể chạm vào bề mặt, ngoài việc tôi bước.",0.4017682558797497,0.6847545219638242
"Religion is the sigh of the oppressed creature, the heart of a heartless world, and the soul of soulless conditions.","Tôn giáo là tiếng thở dài của loài người bị đàn áp, trái tim của một thế giới không trái tim, và linh hồn của những điều kiện vô hồn.",20,"Giáo hội là tiếng thở của loài vật bị phân biệt đối xử, trái tim của một thế",0.15537543459137865,0.32877604166666663
Usually these fibers are made into some sort of mat.,Thông thường những sợi này được làm thành một số loại mat.,10,Thường thì các sợi này được tạo thành một loại vật liệu như một tấm thảm.,3.3042234935730684e-78,0.46165240289664256
"Please listen to me, Jin-seok!","Nghe tôi đi, Jin-seok!",5,"Xin hãy nghe tôi nói, Jin-seok!",1.384292958842266e-231,0.6084656084656085
"All right, move, fast.","Được rồi, lên đường, nhanh.",4,"Được rồi, di chuyển nhanh.",9.283142785759642e-155,0.5111111111111111
"And I began to think that really, movement was only as good as the sense of stillness that you could bring to it to put it into perspective.","Và tôi đã bắt đầu nghĩ rằng thực sự, sự di chuyển cũng chỉ tốt ngang bằng sự tĩnh lặng thứ mà bạn có thể mang và cho vào tư duy.",28,"Và tôi bắt đầu nghĩ rằng, hành động chỉ tốt hơn là cảm giác tĩnh lặng mà bạn",2.0211782384030013e-78,0.34031777833430726
"Surprised to see Elisa, a communist M-19 guerrilla, working in the comuna?","Có ngạc nhiên khi thấy Elisa, du kích cộng sản M-19, cũng làm ở bệnh xá không?",12,"Ngạc nhiên khi thấy Elisa, một tay súng M-19 cộng sản, làm việc",0.1573320614126865,0.4050897467420703
For a 40-year-old knight with one hand?,Một hiệp sĩ 40 tuổi chỉ với 1 cánh tay à?,7,Cho một người lính 40 tuổi chỉ với một tay?,0.23769263662838702,0.4440366972477064
It is not fake! I took it personally!,Đây không phải là giả Chính tay tôi chụp đấy!,8,Nó không phải giả! Tôi đã tự mình làm!,9.412234823955334e-232,0.10101010101010102
I had to lead the revolt-- insist our dishes could be brought in from outside.,Tôi phải làm cuộc nổi loạn thôi-- trừ khi thức ăn của chúng ta được mang từ bên ngoài vào.,15,Tôi phải lãnh đạo cuộc nổi dậy-- bảo đảm các món ăn của chúng ta có thể,0.1621568294816267,0.39538388324873097
"Thus, for example, a ""ring"" is a structure for the language of rings that satisfies each of the ring axioms, and a model of ZFC set theory is a structure in the language of set theory that satisfies each of the ZFC axioms.","Do đó, ví dụ, một ""vành"" là một cấu trúc cho ngôn ngữ của các vành thỏa mãn từng tiên đề của vành; một mô hình của lý thuyết tập hợp ZFC là một cấu trúc cho ngôn ngữ của lý thuyết tập hợp thỏa mãn từng tiên đề ZFC.",43,"Ví dụ, một ""ring"" là một cấu trúc cho ngôn ngữ của các vòng đáp ứng",0.06633988124905327,0.25274201239866473
Weezy's basically a Jew in the bedroom.,Weezy thì giống như 1 em do thái trên giường vậy.,7,Weezy là một người Do Thái trong phòng ngủ.,8.422437779564611e-232,0.23662551440329216
Why are you trying to protect her?,Tại sao anh dành quá nhiều thời gian cố gắng bảo vệ cô ấy?,7,Tại sao anh lại cố bảo vệ cô ta?,4.045766074464542e-78,0.49811035525321234
"With the LSST, we get a completely new view of the skies above Chile every three nights.","Với LSST, chúng ta có được một quan điểm hoàn toàn mới về bầu trời ở đất nước Chi Lê cứ mỗi 3 đêm như vậy.",17,"Với LSST, chúng ta có một tầm nhìn hoàn toàn mới về bầu trời Chile",0.27993316641710825,0.47816265060240964
And the gas masks? What...,Và cái mặt nạ phòng độc?,5,Và cái khăn ga?,5.780789590099596e-155,0.32327586206896547
It was soon discovered that Isaac Dukas Comnenus of Cyprus had seized the treasure.,Họ đã ngay lập tức phát hiện ra rằng Isaac Dukas Comnenus của Síp đã thu giữ kho báu này.,14,Nó được phát hiện rằng Isaac Dukas Comnenus của Cyprus đã chiếm được kho báu,0.23199296989247725,0.49641025641025643
Did he speak Portuguese by any chance?,Anh có nói tiếng Bồ Đào Nha không ?,7,Anh ta nói tiếng Bồ Đào Nha được không?,0.4671379777282001,0.654320987654321
"The next day, the pair mount the camel and head towards an Ottoman rail station.","Ngày hôm sau, đôi vợ chồng gắn lạc đà và hướng về phía ga tàu lửa Ottoman.",15,"Ngày hôm sau, cặp đôi đặt con ngựa và đi đến một ga tàu điện ngầm Ottoman",3.271341557643298e-78,0.37334933973589435
Shall I just stand right here?,Tôi đứng ngay đây được không?,6,Tôi có thể đứng ngay đây không?,5.705336763108155e-78,0.7311475409836065
"I'm grateful that the first time I've told my science research teacher that I wanted to create this all natural mosquito repellent, that she didn't say no, she didn't discourage me.","Tôi rất biết ơn khi lần đầu nói với cô giáo hướng dẫn nghiên cứu rằng tôi muốn tạo ra thuốc chống muỗi hoàn toàn tự nhiên, cô đã không nói không, cũng không ngăn cản tôi.",31,Tôi rất biết ơn vì lần đầu tiên tôi nói với giáo viên khoa học của tôi rằng tôi,0.07525889764257859,0.2722342223891811
It's predictable.,Đó là điều có thể dự đoán được.,2,Nó không có sự trùng hợp.,8.34076112986429e-232,0.06410256410256411
"Zygospores: spores produced by a zygosporangium, characteristic of zygomycetes.","Zygospore (bào tử tiếp hợp): những bào tử được tạo ra bởi bọc bào tử tiếp hợp (zygosporangium), mang đặc điểm của nấm zygomycete.",9,Zygospores: các tế bào được tạo ra bởi một zygosporang,0.06849524207737255,0.21415929203539824
"Åland's only land border is located on the uninhabited skerry of Märket, which it shares with Sweden.",Biên giới đất liền duy nhất của Åland nằm trên đảo không người Märket mà Phần Lan chia sẻ với Thụy Điển.,17,land's only border land border is located on the Skerry uninhabited of,0.0,0.0
"Genitive case marking existed in Proto-Semitic, Akkadian, and Ugaritic.","Đánh dấu trường hợp Genitive tồn tại ở Semitic nguyên thủy, tiếng Akkad và Ugarit.",9,"Dấu vết trường hợp có ở Proto-Semitic, Akkadian và Ugar",4.154122940232254e-155,0.256551724137931
"Come on, Sam, what are you waiting for?","Coi nào, Sam. Cô còn chờ gì vậy?",8,"Sam, cậu đang chờ gì vậy?",4.1382219658909647e-78,0.3774928774928775
I didn't ask for this to happen to me.,Em không muốn chuyện này xảy ra với em.,9,Tôi không muốn chuyện này xảy ra với mình.,0.7259795291154771,0.7766439909297052
Isn't this a bit excessive?,Thế này chẳng phải là quá mức hay sao?,5,Không phải là quá quá sao?,3.764142464340334e-78,0.3627873563218391
"Except for its small Corps des Gendarmes et Volontaires, Luxembourg did not possess an army, due to the treaty's restrictions.","Ngoại trừ lực lượng tự vệ nhỏ bé Corps des Gendarmes et Volontaires, Luxembourg không có một lực lượng quân đội nào đủ sức kháng địch do những hạn chế của hiệp ước.",20,"Trừ các đơn vị nhỏ của nó là Corps des Gendarmes et Volontaires,",0.06753869157062166,0.24193548387096775
"The only person to have the right to call me ""son"" was my father",Người duy nhất có quyền được gọi tao là con trai Là bố tao.,14,"Người duy nhất có quyền gọi tôi là ""son"" là cha tôi.",0.29190450436614646,0.5434782608695652
"This is Christy Beam calling from Burleson, Texas, again.","Tôi là Christy Beam, gọi từ Burleson, bang Texas.",9,"Đây là Christy Beam từ Burleson, Texas, một lần nữa.",8.14486865257726e-155,0.412087912087912
Prisoners in the camps faced harsh working conditions.,Tù nhân trong các trại thời kì này phải đối mặt với điều kiện làm việc khắc nghiệt.,8,Các tù nhân trong trại phải đối mặt với điều kiện làm việc khắc nghiệt.,0.5621315682987862,0.8394224733207784
You that sure they'll come after you?,Anh chắc là chúng sẽ tìm đến anh à?,7,Anh chắc chắn họ sẽ đến sau anh chứ?,7.657404561915943e-155,0.41333333333333333
Just be yourself but not too much.,Cứ là chính mình nhưng đừng nhiều quá.,7,"Chỉ cần tự do, không quá nhiều.",0.0,0.0
"Carr relocated to Oklahoma City, provided the park with a dummy OTC X-1, and claimed to be readying a 6-foot (1.8 m) ""prototype"" of his saucer for a demonstration flight at the fairground.","Carr bèn chuyển đến thành phố Oklahoma, cung cấp cho công viên một chiếc OTC X-1 giả, và tuyên bố chuẩn bị sẵn một chiếc đĩa bay ""nguyên mẫu"" cỡ 6 foot cho một chuyến bay trình diễn tại hội chợ.",33,"Carr chuyển đến Oklahoma City, cung cấp cho công viên một chiếc OTC X-1",0.09581621306643023,0.26689875253843925
The 6th Tactical Squadron was previously known as the 6th Fighter-Bomber Aviation Regiment (6 Pułk Lotnictwa Myśliwsko-Bombowego) (1982–1998) and the 6th Tactical Air Squadron (6 Eskadra Lotnictwa Taktycznego) (2000–2008),Phi đội chiến thuật số 6 trước đây được biết đến với tên gọi Trung đoàn hàng không máy bay ném bom số 6 (6 Pułk Lotnictwa Myśliwsko-Bombowego) (1982-1998) và Phi đội Không quân Chiến thuật thứ 6 (6 Eskadra Lotnictwa Taktycznego) (2000 -2008),29,Đội Đặc nhiệm 6 được biết đến với tên gọi là Đội Đặc nhiệm Không quân 6 (6,0.07899881450783738,0.29857359288797414
"For example, where do you see yourself in five years?","Ví dụ như, chị nhìn thấy mình ở đâu trong năm năm nữa?",10,"Ví dụ, bạn nhìn thấy mình ở đâu trong năm năm?",0.4919533018641347,0.6085205078125001
"She thinks that women have a pretty tough go of things in Bhutan, and it's a lot easier if you're a boy.","Cô ấy cho rằng phụ nữ phải trải qua rất nhiều khó khăn ở Bhutan, sẽ dễ dàng hơn nếu bạn là nam giới.",22,"Cô ấy nghĩ rằng phụ nữ có một cuộc sống khá khó khăn ở Bhutan, và nó",0.1528813694627488,0.3791130185979971
There will be no blood.,Chẳng có máu nào đâu.,5,Không có máu đâu.,8.214546595247418e-155,0.5215419501133786
"""He's gonna kill me."" The end.","""Anh ta sẽ giết tôi."" Kết thúc.",6,"""Hắn sẽ giết tôi."" Kết thúc.",0.6431870218238024,0.7217391304347825
"On May 19, 2014, a federal judge overturned a ban on same-sex marriages in Oregon, and beginning on October 9, 2014 same-sex marriages were allowed in Nevada.","Vào ngày 19 tháng 5 năm 2014, một thẩm phán liên bang đã bác bỏ lệnh cấm kết hôn đồng giới ở Oregon, và bắt đầu vào ngày 9 tháng 10 năm 2014, hôn nhân đồng giới được phép ở Nevada.",27,"Vào ngày 19 tháng 5 năm 2014, một thẩm phán liên bang đã bãi",0.13362879793172194,0.3227401239050165
A very large convoy to protect one woman.,Một đoàn xe quá lớn để bảo vệ một người phụ nữ.,8,Một đoàn tàu rất lớn để bảo vệ một phụ nữ.,0.41065171472719325,0.742296918767507
The scientist was Edward Bailey.,Nhà khoa học tên là Edward Bailey.,5,Người nghiên cứu là Edward Bailey.,4.888731610154635e-78,0.4267310789049919
Yesterday I witnessed the hatred cultivates,Hôm qua tôi chứng kiến lòng căm thù của Crixus trỗi dậy.,6,Hôm qua tôi chứng kiến sự căm ghét lan truyền.,0.336607735780637,0.4990583804143125
Thus their presence is important in the formation of compost.,"Do đó, sự hiện diện của chúng rất quan trọng trong việc hình thành phân trộn .",10,Vì vậy sự hiện diện của chúng rất quan trọng trong việc hình thành phân bón.,0.7437299285245418,0.7690557053324464
I'm trying to find out who it was.,Tôi đang cố gắng để tìm ra là ai.,8,Tôi đang cố tìm ra ai là người đó.,5.30941411456236e-78,0.625
"The link-weights also allow dynamic determination of innovation and redundancy, and facilitate the ranking of layers, of filters or of individual neurons relative to a task.","Các trọng số liên kết cho phép xác định năng động sáng tạo và thừa thải, và tạo thuận lợi cho việc xếp hạng của các lớp, các bộ lọc hoặc các nơ ron đơn lẽ tương ứng với một nhiệm vụ.",26,Các đường liên kết cũng cho phép xác định năng động của sự sáng tạo và sự gián đoạn,0.10725251821728338,0.28929992696704576
"The park, established in 1900, is dominated by the dormant volcano of Mount Taranaki.","Vườn quốc gia này được thành lập năm 1900, phần lớn là núi lửa ngủ yên của Núi Taranaki.",14,"Vườn quốc gia được thành lập vào năm 1900, chiếm ưu thế bởi ngọn núi",3.9860634877202517e-78,0.46263108987123325
- Don't try to sell that charm.,- Đừng cố bán cái bùa đó cho tôi,7,- Đừng cố bán cái báu vật đó.,0.45622720708659226,0.5595505617977528
Have you enough money?,Cậu có đủ tiền không?,4,Anh có đủ tiền không?,0.668740304976422,0.7937500000000002
"Well, Random House has asked me... to expand it into a book, so I'm gonna be doing that.",", Random House cũng đã mời tôi tham gia viết 1 cuốn sách, nên có lẽ tôi sẽ làm việc đó.",18,"À, Random House đã yêu cầu tôi... mở rộng nó thành một cuốn sách, nên tôi",2.512401746276885e-78,0.3096067695370831
"That's not a warning, Roy!","Đó không phải là một cảnh báo, Roy!",5,"Đó không phải là cảnh báo, Roy!",0.5154486831107657,0.8757427021441488
"He then attempts to escape by jumping out of his helicopter, but is grabbed in time by Clemont's Aipom Arm.","Sau đó anh ta cố gắng trốn thoát bằng cách nhảy ra khỏi máy bay trực thăng của mình, nhưng bị Aipom Arm của Clemont tóm kịp.",20,"Sau đó, ông cố gắng thoát ra bằng cách nhảy ra khỏi máy bay, nhưng bị Arm",0.20648631204078713,0.4754210286754665
He argued it was immoral for sellers to raise their prices simply because buyers were in pressing need for a product.,Ông lập luận sẽ là vô đạo đức nếu người bán nâng giá đơn giản vì người mua có nhu cầu bức thiết cho một sản phẩm.,21,Ông cho rằng việc bán hàng là vô nhân đạo nếu người bán tăng giá chỉ vì người mua,3.0384481384529055e-78,0.41255831212892285
I know you're afraid of something.,Tôi biết là cô sợ cái gì đó.,6,Tôi biết anh sợ điều gì đó.,9.032704947274394e-155,0.5645569620253165
"This species can be found from Cocobeach to Libreville (Gabon) Reeve, 1849 Conch.","Loài này có ở Cocobeach to Libreville (Gabon) ^ Reeve, 1849 Conch.",13,Loài này có thể được tìm thấy từ Cocobeach đến Libreville (Gabon,3.603235312613151e-78,0.37166666666666676
Let's take a look at how they do that.,Hãy xem chúng làm thế bằng cách nào.,9,Hãy xem họ làm thế nào.,8.121328445417258e-155,0.5717948717948719
The Chief Executive also nominates principal officials for appointment by the State Council of the People's Republic of China (Central People's Government).,Giám đốc điều hành cũng đề cử các quan chức chính được bổ nhiệm bởi Hội đồng Nhà nước Cộng hòa Nhân dân Trung Hoa ( Chính phủ Nhân dân Trung ương ).,22,Tổng Bí thư cũng đề cử các quan chức chính thức cho Hội đồng Nhà nước Cộng hòa Nhân,0.29508328142071694,0.43787135107207453
"Head chief Gerber, congratulations.","Thủ trưởng Gerber, chúc mừng.",4,"Ông chủ Gerber, chúc mừng.",6.86809206056511e-78,0.5888888888888889
"In 1978, she completed and received her PhD in philosophy at the University of Western Ontario, focusing on philosophy of physics.","Năm 1978, bà hoàn thành và nhận bằng tiến sỹ triết học tại đại hhojcWestern Ontario, về triết học vật lý.",21,"Năm 1978, bà hoàn thành và nhận bằng tiến sĩ triết học tại Đại học",0.44283545154285925,0.6782713085234094
"I never liked the CTX program, or Werner and Robinson.",Tôi chưa bao giờ thích chương trình CTX hay Werner và Robinson.,10,"Tôi chưa bao giờ thích chương trình CTX, hay Werner và Robinson.",4.337579510280189e-78,0.5289115646258503
"In Spain, Ferrari arrived with an upgraded car which attempted to fix many of the flaws present in the prior races.","Tại Tây Ban Nha, Ferrari tới với một chiếc xe cải tiến với mục tiêu giải quyết những thiếu sót trong các cuộc đua trước đó.",21,"Tại Tây Ban Nha, Ferrari đến với một chiếc xe nâng cấp nhằm cố gắng sửa chữa nhiều",0.2159508985008934,0.3505291005291005
Soon you will be wallowing in split Turkish guts.,Ngươi sẽ sớm được đắm chìm trong gan ruột của quân Thổ.,9,Ngay lập tức ông sẽ phải sống trong đống thịt lợn Thổ Nhĩ Kỳ.,1.1200407237786664e-231,0.0819672131147541
A new township named Farlim was also developed to the southeast in the 1980s.,Một thị trấn mới tên là Farlim cũng được phát triển ở phía đông nam trong những năm 1980.,14,Một thị trấn mới có tên Farlim cũng được phát triển ở phía đông nam vào những năm,0.6026286934891149,0.83994708994709
- I thought you grew up in a small town?,- Tôi tưởng cô lớn lên ở một thị trấn nhỏ?,10,- Tôi tưởng anh lớn lên ở một thị trấn nhỏ?,0.7016879391277372,0.9054545454545455
We have to fix our immigration policy.,Ta phải sửa đổi luật di dân.,7,Chúng ta phải sửa đổi chính sách nhập cảnh của chúng ta.,3.1712496890592535e-78,0.5291666666666667
"The so-called ""super-vigilante"" is a menace to all the good, honest people of this city.","Thứ gọi là ""Siêu Cảnh vệ"" là một mối đe dọa... cho tất cả những người tốt, trung thực trong thành phố này.",15,"Những người được gọi là ""siêu siêu vigilante"" là một kẻ xấu xa đối",3.797213873254001e-155,0.30427555637639675
"I mean, if you buy a bed from Janice's ex-husband that's like betraying Chandler.",Nếu cậu mua 1 cái đệm của chòng cũ Janice thì sẽ giống như cậu đang phản bội Chandler vậy.,14,"Ý tôi là, nếu anh mua một cái giường từ người chồng cũ của Janice thì giống",5.007999732581751e-155,0.27006662436548223
They're gonna be able to tell whose it is.,Chúng có thể cho biết đó là ai.,9,Họ sẽ biết nó là ai.,6.010455532087301e-155,0.32763532763532766
But those forty-five minutes... they were awesome.,Nhưng 45 phút đó... chúng thật tuyệt vời.,7,Nhưng những phút 45... thật tuyệt vời.,4.945830350570697e-78,0.5645569620253165
"Initial newspaper reports were short, as little as 40 words, and downplayed the size of the disaster as a minor event.","Bản báo cáo báo ban đầu là ngắn, chỉ có 40 từ, và đánh giá thấp quy mô của thảm họa như một sự kiện nhỏ.",21,"Các báo cáo báo chí ban đầu ngắn, chỉ khoảng 40 từ, và chỉ trích kích",2.841924583559539e-78,0.375
He used the museum as a platform to promote hoaxes and human curiosities such as the Fiji mermaid and General Tom Thumb.,Barnum đã sử dụng viện bảo tàng làm nền tảng để quảng bá những tin đồn lừa đảo và chuyện kỳ lạ của con người như người cá Feejee và tướng Tom lùn.,22,Ông sử dụng bảo tàng như một nền tảng để quảng bá những trò lừa đảo và những thứ,0.18070086777671202,0.4153481012658229
"Rather, it is usually due to the external influence of concrete poisons, such as chlorides.","Thay vì thế, nó thường là do ảnh hưởng ngoài của các chất gây độc cho bê tông hay vữa, chẳng hạn do các muối clorua.",15,"Không phải ngẫu nhiên mà nó có ảnh hưởng từ bên ngoài của các chất độc hóa học,",0.11016459868482391,0.2504960317460318
"To promote the album, Girls' Generation embarked on The 1st Japan Arena Tour, which started in Osaka on May 31, 2011.","Nhóm quảng bá cho album này thông qua chuyến lưu diễn Nhật Bản đầu tiên, The 1st Japan Arena Tour, bắt đầu từ Osaka vào ngày 31 tháng 5 năm 2011.",21,"Để quảng bá album, Girls' Generation đã bắt đầu Tour Arena Tour 1, bắt đầu tại",2.7622541835561556e-155,0.17325800376647832
"In 1999, the system was named a Civil Engineering Monument of the Millennium by the American Society of Civil Engineers (ASCE).","Năm 1999, hệ thống này được Hiệp hội Kỹ sư Xây dựng Hoa Kỳ (ASCE) bầu chọn là ""Công trình Kỹ thuật Dân dụng Thiên niên kỷ"".",21,"Năm 1999, hệ thống được đặt tên là Đài tưởng niệm Kỹ sư Cơ khí",0.09446554504620383,0.2722262596899225
The central doorway is stepped and the front wall has been buttressed.,Các ô cửa trung tâm được bước và bức tường phía trước đã được đóng lại.,12,Cửa chính được đẩy lên và bức tường phía trước đã được khắc.,0.38611500907891166,0.5626326963906582
"You've been gone for over 8 month, Kieran.","Anh đã đi hơn tám tháng nay, Kieran.",8,"Anh đã đi được 8 tháng, Kieran.",4.677477553605556e-78,0.4746835443037974
The invention of the photograph and motion picture launched mascara’s popularity and usage further forward in America.,Phát minh chụp ảnh và hình ảnh chuyển động khởi xướng phổ biến mascara và sử dụng tiến xa hơn ở Mỹ.,17,Sự phát minh của hình ảnh và phim quay phim đã thúc đẩy sự phổ biến của mascara và,7.044989835386796e-155,0.3791887125220459
- His property and mines were confiscated by the enemy.,-Bất động sản và mỏ của ông đã bị tịch thu bởi kẻ thù.,10,- Tài sản và mỏ của ông ta bị người thù bắt giữ.,0.2802554289828041,0.4236610711430855
"Within one day of digital sales, the album broke four records of Gold, Double Gold, Triple Gold and Platinum on QQ Music.","Trong vòng một ngày bán hàng kỹ thuật số, album đã phá vỡ bốn kỷ lục Vàng, Double Gold, Triple Gold và Platinum trên QQ Music.",22,"Trong vòng một ngày bán ra trên mạng, album đã phá vỡ bốn kỷ lục Gold, Double",0.3509259355158989,0.5865427180168217
One has to bring his smile anywhere he goes.,Một người phải mang niềm vui của anh ấy Đến bất cứ nơi nào anh ta đến,9,Một người phải mang nụ cười của mình đi bất cứ đâu.,0.17273759252522486,0.4075448361162647
Bulls will bugle to attract cows as well as to express dominance over other bulls.,Những con hươu đực sẽ rống lên liên tục để thu hút con nái cũng như thể hiện sự thống trị so với những con hươu đực khác.,15,Bò sẽ cắn để thu hút con bò cũng như thể hiện sự thống trị của mình trước những,0.2852307114612059,0.4660582108779668
"On October 18, 2013, the Supreme Court unanimously denied the request for a stay.","Vào ngày 18 tháng 10 năm 2013, Tòa án Tối cao nhất trí từ chối yêu cầu ở lại.",14,"Vào ngày 18 tháng 10 năm 2013, Tòa án Tối cao đã bác",0.5195272925694082,0.5976015091627741
"Okasaka’s 24-year-old son, Tenji, hopes to one day have his whole body covered in imagery and colors.","Cậu con trai 24 tuổi của Okasaka, Tenji, mong rằng một ngày nào đó cả cơ thể của mình được bao phủ bởi hình tượng và màu sắc.",17,"Con trai của Okasaka, Tenji, hy vọng một ngày nào đó sẽ có toàn",0.09780014525473002,0.3234939199851481
"Retrieved 6 March 2011. ↑ Logan, Michael (15 October 2010).","Truy cập ngày 6 tháng 3 năm 2011. ↑ Logan, Michael (15 tháng 10 năm 2010).",10,"Truy cập ngày 6 tháng 3 năm 2011.  Logan, Michael (1",0.47093929827722186,0.5754838709677419
"One day they ganged up on her and attempted to beat her up, but she proved to be stronger and more agile and won the fight.","Một ngày nọ, họ lao vào bà và cố gắng đánh bà, nhưng bà tỏ ra mạnh mẽ và nhanh nhẹn hơn và chiến thắng.",26,"Một ngày nọ họ gài bẫy cô và cố gắng đánh cô ấy, nhưng cô ấy đã",0.11428101000104635,0.2902246900826447
"Now that the world seems to have woken up, are you getting more funding and more support, or it's still the same?",Bây giờ thì thế giới dường như đã thức tỉnh ông nhận được nhiều kinh phí và hỗ trợ hơn hay nó vẫn như cũ?,22,"Giờ đây thế giới dường như đã thức dậy, liệu anh có được nhiều tài trợ và sự",0.2132836962473238,0.39434751555963676
And Napoleon's wars seem like nothing to do with us.,Và chiến tranh với Napoleon có lẽ sẽ vô nghĩ với chúng ta.,10,Và những cuộc chiến tranh của Napoléon dường như không liên quan gì đến chúng ta,5.359624986283916e-155,0.237312030075188
Mexico produces more sugar than it consumes.,México sản xuất đường nhiều hơn mức tiêu thụ.,7,Mexico sản xuất nhiều đường hơn so với lượng mà nó tiêu thụ.,8.16437745974496e-155,0.6089882761615284
